id,question,answer,gpt4_ground_truth,strategy
webq_1533,where to go in ibiza for families?,Es Canar,No,plausibleqa
webq_1533,where to go in ibiza for families?,Ibiza Town,No,plausibleqa
webq_1533,where to go in ibiza for families?,Cala Bassa,No,plausibleqa
webq_1533,where to go in ibiza for families?,San Antonio,No,plausibleqa
webq_1533,where to go in ibiza for families?,Figueretes,No,plausibleqa
nq_221,what kind of fish live in the salton sea?,tilapia,Yes,plausibleqa
nq_221,what kind of fish live in the salton sea?,Orangemouth corvina,Yes,plausibleqa
nq_221,what kind of fish live in the salton sea?,Sargo,Yes,plausibleqa
nq_221,what kind of fish live in the salton sea?,Gulf croaker,Yes,plausibleqa
nq_221,what kind of fish live in the salton sea?,Mozambique Cichlid,No,plausibleqa
nq_221,what kind of fish live in the salton sea?,Gulf Killifish,No,plausibleqa
nq_221,what kind of fish live in the salton sea?,Desert Pupfish,No,plausibleqa
nq_221,what kind of fish live in the salton sea?,Striped Mullet,No,plausibleqa
nq_221,what kind of fish live in the salton sea?,Channel Catfish,No,plausibleqa
nq_221,what kind of fish live in the salton sea?,Bluegill,No,plausibleqa
nq_221,what kind of fish live in the salton sea?,Largemouth Bass,No,plausibleqa
nq_221,what kind of fish live in the salton sea?,Sacramento Perch,No,plausibleqa
nq_221,what kind of fish live in the salton sea?,Yellow Bullhead,No,plausibleqa
nq_221,what kind of fish live in the salton sea?,Inland Silverside,No,plausibleqa
webq_997,where do ireland play rugby union?,Zarathustra,Yes,plausibleqa
webq_997,where do ireland play rugby union?,"Aviva Stadium, Dublin",Yes,plausibleqa
webq_997,where do ireland play rugby union?,"Lansdowne Road, Dublin",Yes,plausibleqa
webq_997,where do ireland play rugby union?,"Croke Park, Dublin",Yes,plausibleqa
webq_997,where do ireland play rugby union?,Aviva Stadium,No,plausibleqa
webq_997,where do ireland play rugby union?,Lansdowne Road,No,plausibleqa
webq_997,where do ireland play rugby union?,Croke Park,No,plausibleqa
webq_997,where do ireland play rugby union?,Thomond Park,No,plausibleqa
webq_997,where do ireland play rugby union?,Ravenhill Stadium,No,plausibleqa
webq_997,where do ireland play rugby union?,Musgrave Park,No,plausibleqa
webq_997,where do ireland play rugby union?,Donnybrook Stadium,No,plausibleqa
webq_997,where do ireland play rugby union?,RDS Arena,No,plausibleqa
webq_997,where do ireland play rugby union?,Kingspan Stadium,No,plausibleqa
webq_997,where do ireland play rugby union?,Malahide Castle,No,plausibleqa
webq_527,what band was george clinton in?,Funkadelic,Yes,plausibleqa
webq_527,what band was george clinton in?,The Parliaments,Yes,plausibleqa
webq_527,what band was george clinton in?,Parliament,Yes,plausibleqa
webq_527,what band was george clinton in?,Parliament-Funkadelic,Yes,plausibleqa
webq_527,what band was george clinton in?,The Time,No,plausibleqa
webq_527,what band was george clinton in?,"Earth, Wind & Fire",No,plausibleqa
webq_527,what band was george clinton in?,Sly and the Family Stone,No,plausibleqa
webq_527,what band was george clinton in?,The Isley Brothers,No,plausibleqa
webq_527,what band was george clinton in?,The Commodores,No,plausibleqa
webq_527,what band was george clinton in?,Kool & The Gang,No,plausibleqa
webq_527,what band was george clinton in?,The Gap Band,No,plausibleqa
webq_527,what band was george clinton in?,Cameo,No,plausibleqa
webq_527,what band was george clinton in?,Bootsy's Rubber Band,No,plausibleqa
webq_1728,what countries speak french as a first language?,Chad,Yes,plausibleqa
webq_1728,what countries speak french as a first language?,Belgium,Yes,plausibleqa
webq_1728,what countries speak french as a first language?,Switzerland,Yes,plausibleqa
webq_1728,what countries speak french as a first language?,Canada,Yes,plausibleqa
webq_1728,what countries speak french as a first language?,France,No,plausibleqa
webq_1728,what countries speak french as a first language?,Luxembourg,No,plausibleqa
webq_1728,what countries speak french as a first language?,Monaco,No,plausibleqa
webq_1728,what countries speak french as a first language?,Haiti,No,plausibleqa
webq_1728,what countries speak french as a first language?,Democratic Republic of the Congo,No,plausibleqa
webq_1728,what countries speak french as a first language?,Cameroon,No,plausibleqa
webq_1728,what countries speak french as a first language?,Côte d'Ivoire,No,plausibleqa
trivia_5126,Where does the Yellow River have its source?,བོད་,Yes,plausibleqa
trivia_5126,Where does the Yellow River have its source?,"Bayan Har Mountains (Bayankala Range), Qinghai, China",Yes,plausibleqa
trivia_5126,Where does the Yellow River have its source?,"Qinghai Province on the northeastern Tibetan Plateau, China",Yes,plausibleqa
trivia_5126,Where does the Yellow River have its source?,"Yueguzonglie Basin in the Bayan Har Mountains, Qinghai",Yes,plausibleqa
trivia_5126,Where does the Yellow River have its source?,Qinghai Province,No,plausibleqa
trivia_5126,Where does the Yellow River have its source?,Gansu Province,No,plausibleqa
trivia_5126,Where does the Yellow River have its source?,Yunnan Province,No,plausibleqa
trivia_5126,Where does the Yellow River have its source?,Sichuan Province,No,plausibleqa
trivia_5126,Where does the Yellow River have its source?,Inner Mongolia,No,plausibleqa
trivia_5126,Where does the Yellow River have its source?,Xinjiang Province,No,plausibleqa
trivia_5126,Where does the Yellow River have its source?,Shaanxi Province,No,plausibleqa
trivia_5126,Where does the Yellow River have its source?,Ningxia Province,No,plausibleqa
trivia_5126,Where does the Yellow River have its source?,Guangdong Province,No,plausibleqa
trivia_5126,Where does the Yellow River have its source?,Henan Province,No,plausibleqa
webq_494,what type of government does australia have?,Federation,Yes,plausibleqa
webq_494,what type of government does australia have?,federal parliamentary constitutional monarchy,Yes,plausibleqa
webq_494,what type of government does australia have?,parliamentary democracy and constitutional monarchy,Yes,plausibleqa
webq_494,what type of government does australia have?,federal parliamentary democracy under a constitutional monarchy,Yes,plausibleqa
webq_494,what type of government does australia have?,Constitutional Monarchy,No,plausibleqa
webq_494,what type of government does australia have?,Parliamentary Democracy,No,plausibleqa
webq_494,what type of government does australia have?,Representative Democracy,No,plausibleqa
webq_494,what type of government does australia have?,Presidential System,No,plausibleqa
webq_494,what type of government does australia have?,Theocracy,No,plausibleqa
webq_494,what type of government does australia have?,Oligarchy,No,plausibleqa
webq_494,what type of government does australia have?,Autocracy,No,plausibleqa
webq_494,what type of government does australia have?,Confederacy,No,plausibleqa
webq_494,what type of government does australia have?,Dictatorship,No,plausibleqa
webq_494,what type of government does australia have?,Republic,No,plausibleqa
webq_1320,who has pudge rodriguez played for?,Texas Rangers,Yes,plausibleqa
webq_1320,who has pudge rodriguez played for?,Florida Marlins,Yes,plausibleqa
webq_1320,who has pudge rodriguez played for?,Detroit Tigers,Yes,plausibleqa
webq_1320,who has pudge rodriguez played for?,New York Yankees,Yes,plausibleqa
webq_1320,who has pudge rodriguez played for?,Houston Astros,Yes,plausibleqa
webq_1320,who has pudge rodriguez played for?,Washington Nationals,Yes,plausibleqa
webq_1320,who has pudge rodriguez played for?,Atlanta Braves,No,plausibleqa
webq_1320,who has pudge rodriguez played for?,Chicago White Sox,No,plausibleqa
webq_1320,who has pudge rodriguez played for?,St. Louis Cardinals,No,plausibleqa
webq_1320,who has pudge rodriguez played for?,San Francisco Giants,No,plausibleqa
webq_1320,who has pudge rodriguez played for?,Baltimore Orioles,No,plausibleqa
nq_524,who is under the mask of darth vader?,Anakin Skywalker,Yes,plausibleqa
nq_524,who is under the mask of darth vader?,David Prowse,Yes,plausibleqa
nq_524,who is under the mask of darth vader?,Sebastian Shaw,Yes,plausibleqa
nq_524,who is under the mask of darth vader?,Hayden Christensen,Yes,plausibleqa
nq_524,who is under the mask of darth vader?,Obi-Wan Kenobi,No,plausibleqa
nq_524,who is under the mask of darth vader?,Count Dooku,No,plausibleqa
nq_524,who is under the mask of darth vader?,Mace Windu,No,plausibleqa
nq_524,who is under the mask of darth vader?,Qui-Gon Jinn,No,plausibleqa
nq_524,who is under the mask of darth vader?,General Grievous,No,plausibleqa
nq_524,who is under the mask of darth vader?,Darth Plagueis,No,plausibleqa
nq_524,who is under the mask of darth vader?,Darth Bane,No,plausibleqa
nq_524,who is under the mask of darth vader?,Emperor Palpatine's Apprentice,No,plausibleqa
nq_524,who is under the mask of darth vader?,Ahsoka Tano,No,plausibleqa
nq_524,who is under the mask of darth vader?,Galen Erso,No,plausibleqa
trivia_6344,Give a year in the reign of King Stephen.?,1135-1154,Yes,plausibleqa
trivia_6344,Give a year in the reign of King Stephen.?,1135,Yes,plausibleqa
trivia_6344,Give a year in the reign of King Stephen.?,1140,Yes,plausibleqa
trivia_6344,Give a year in the reign of King Stephen.?,1145,Yes,plausibleqa
trivia_6344,Give a year in the reign of King Stephen.?,1150,Yes,plausibleqa
trivia_6344,Give a year in the reign of King Stephen.?,1154,Yes,plausibleqa
trivia_6344,Give a year in the reign of King Stephen.?,1147,No,plausibleqa
trivia_6344,Give a year in the reign of King Stephen.?,1120,No,plausibleqa
trivia_6344,Give a year in the reign of King Stephen.?,1160,No,plausibleqa
trivia_6344,Give a year in the reign of King Stephen.?,1130,No,plausibleqa
trivia_6344,Give a year in the reign of King Stephen.?,1115,No,plausibleqa
trivia_6344,Give a year in the reign of King Stephen.?,1149,No,plausibleqa
trivia_6344,Give a year in the reign of King Stephen.?,1100,No,plausibleqa
trivia_6344,Give a year in the reign of King Stephen.?,1138,No,plausibleqa
nq_1338,where is fort myers located at in florida?,Lee County,Yes,plausibleqa
nq_1338,where is fort myers located at in florida?,Southwest Florida,Yes,plausibleqa
nq_1338,where is fort myers located at in florida?,"Lee County, Florida",Yes,plausibleqa
nq_1338,where is fort myers located at in florida?,Florida’s Gulf Coast,Yes,plausibleqa
nq_1338,where is fort myers located at in florida?,Along the Caloosahatchee River near its mouth,Yes,plausibleqa
nq_1338,where is fort myers located at in florida?,Collier County,No,plausibleqa
nq_1338,where is fort myers located at in florida?,Charlotte County,No,plausibleqa
nq_1338,where is fort myers located at in florida?,Sarasota County,No,plausibleqa
nq_1338,where is fort myers located at in florida?,Hendry County,No,plausibleqa
nq_1338,where is fort myers located at in florida?,Glades County,No,plausibleqa
nq_1338,where is fort myers located at in florida?,Palm Beach County,No,plausibleqa
nq_1338,where is fort myers located at in florida?,Manatee County,No,plausibleqa
nq_1338,where is fort myers located at in florida?,Hillsborough County,No,plausibleqa
nq_1338,where is fort myers located at in florida?,DeSoto County,No,plausibleqa
nq_1338,where is fort myers located at in florida?,Cape Coral,No,plausibleqa
nq_1312,which central american nations border the pacific ocean and the caribbean sea?,Nicaragua,Yes,plausibleqa
nq_1312,which central american nations border the pacific ocean and the caribbean sea?,Guatemala,Yes,plausibleqa
nq_1312,which central american nations border the pacific ocean and the caribbean sea?,Honduras,Yes,plausibleqa
nq_1312,which central american nations border the pacific ocean and the caribbean sea?,Costa Rica,Yes,plausibleqa
nq_1312,which central american nations border the pacific ocean and the caribbean sea?,Panama,Yes,plausibleqa
nq_1312,which central american nations border the pacific ocean and the caribbean sea?,El Salvador,No,plausibleqa
nq_1312,which central american nations border the pacific ocean and the caribbean sea?,Belize,No,plausibleqa
nq_1312,which central american nations border the pacific ocean and the caribbean sea?,Mexico,No,plausibleqa
nq_1312,which central american nations border the pacific ocean and the caribbean sea?,Colombia,No,plausibleqa
nq_1312,which central american nations border the pacific ocean and the caribbean sea?,Ecuador,No,plausibleqa
nq_1312,which central american nations border the pacific ocean and the caribbean sea?,Dominican Republic,No,plausibleqa
nq_2735,when did goku first go super saiyan 4?,Dragon Ball GT,Yes,plausibleqa
nq_2735,when did goku first go super saiyan 4?,Dragon Ball GT episode 34 (Baby Saga,Yes,plausibleqa
