id,question,answer,gpt4_ground_truth,strategy
nq_1651,explorer who led an early voyage to the coast of newfoundland?,Jacques Cartier,Yes,plausibleqa
nq_1651,explorer who led an early voyage to the coast of newfoundland?,Gaspar Corte-Real,Yes,plausibleqa
nq_1651,explorer who led an early voyage to the coast of newfoundland?,John Cabot,Yes,plausibleqa
nq_1651,explorer who led an early voyage to the coast of newfoundland?,Leif Erikson,Yes,plausibleqa
nq_1651,explorer who led an early voyage to the coast of newfoundland?,Henry Hudson,No,plausibleqa
nq_1651,explorer who led an early voyage to the coast of newfoundland?,Giovanni da Verrazzano,No,plausibleqa
nq_1651,explorer who led an early voyage to the coast of newfoundland?,João Álvares Fagundes,No,plausibleqa
nq_1651,explorer who led an early voyage to the coast of newfoundland?,Estevão Gomes,No,plausibleqa
nq_1651,explorer who led an early voyage to the coast of newfoundland?,Fernão Pó,No,plausibleqa
nq_1651,explorer who led an early voyage to the coast of newfoundland?,Thomas Aubert,No,plausibleqa
nq_1651,explorer who led an early voyage to the coast of newfoundland?,Alonso Sánchez,No,plausibleqa
nq_1651,explorer who led an early voyage to the coast of newfoundland?,Miguel Corte-Real,No,plausibleqa
webq_669,what has kristen stewart acted in?,Eclipse,Yes,plausibleqa
webq_669,what has kristen stewart acted in?,The Twilight Saga (film series),Yes,plausibleqa
webq_669,what has kristen stewart acted in?,Panic Room,Yes,plausibleqa
webq_669,what has kristen stewart acted in?,Snow White and the Huntsman,Yes,plausibleqa
webq_669,what has kristen stewart acted in?,Adventureland,Yes,plausibleqa
webq_669,what has kristen stewart acted in?,The Runaways,Yes,plausibleqa
webq_669,what has kristen stewart acted in?,Clouds of Sils Maria,Yes,plausibleqa
webq_669,what has kristen stewart acted in?,Personal Shopper,Yes,plausibleqa
webq_669,what has kristen stewart acted in?,Spencer,Yes,plausibleqa
webq_669,what has kristen stewart acted in?,Still Alice,Yes,plausibleqa
webq_669,what has kristen stewart acted in?,Charlie's Angels (2019),Yes,plausibleqa
webq_669,what has kristen stewart acted in?,Into the Wild,Yes,plausibleqa
webq_669,what has kristen stewart acted in?,American Ultra,Yes,plausibleqa
webq_669,what has kristen stewart acted in?,Twilight,No,plausibleqa
webq_669,what has kristen stewart acted in?,Speak,No,plausibleqa
webq_669,what has kristen stewart acted in?,Zathura,No,plausibleqa
webq_669,what has kristen stewart acted in?,The Messengers,No,plausibleqa
webq_669,what has kristen stewart acted in?,Undertow,No,plausibleqa
webq_669,what has kristen stewart acted in?,Fierce People,No,plausibleqa
trivia_4697,What is the term used when one team is beaten throroughly by another?,Limewash,Yes,plausibleqa
trivia_4697,What is the term used when one team is beaten throroughly by another?,rout,Yes,plausibleqa
trivia_4697,What is the term used when one team is beaten throroughly by another?,blowout,Yes,plausibleqa
trivia_4697,What is the term used when one team is beaten throroughly by another?,thrashing,Yes,plausibleqa
trivia_4697,What is the term used when one team is beaten throroughly by another?,trouncing,Yes,plausibleqa
trivia_4697,What is the term used when one team is beaten throroughly by another?,drubbing,Yes,plausibleqa
trivia_4697,What is the term used when one team is beaten throroughly by another?,shellacking,Yes,plausibleqa
trivia_4697,What is the term used when one team is beaten throroughly by another?,Whitewash,No,plausibleqa
trivia_4697,What is the term used when one team is beaten throroughly by another?,Pummeling,No,plausibleqa
trivia_4697,What is the term used when one team is beaten throroughly by another?,Clobbering,No,plausibleqa
trivia_4697,What is the term used when one team is beaten throroughly by another?,Demolition,No,plausibleqa
trivia_4697,What is the term used when one team is beaten throroughly by another?,Annihilation,No,plausibleqa
trivia_4697,What is the term used when one team is beaten throroughly by another?,Skunking,No,plausibleqa
trivia_3433,"Suya, Puff Puff, and Moin Moin (or Moyi-Moyi) are well-known Nigerian?",Food,Yes,plausibleqa
trivia_3433,"Suya, Puff Puff, and Moin Moin (or Moyi-Moyi) are well-known Nigerian?",dishes,Yes,plausibleqa
trivia_3433,"Suya, Puff Puff, and Moin Moin (or Moyi-Moyi) are well-known Nigerian?",foods,Yes,plausibleqa
trivia_3433,"Suya, Puff Puff, and Moin Moin (or Moyi-Moyi) are well-known Nigerian?",snacks,Yes,plausibleqa
trivia_3433,"Suya, Puff Puff, and Moin Moin (or Moyi-Moyi) are well-known Nigerian?",street foods,Yes,plausibleqa
trivia_3433,"Suya, Puff Puff, and Moin Moin (or Moyi-Moyi) are well-known Nigerian?",Delicacies,No,plausibleqa
trivia_3433,"Suya, Puff Puff, and Moin Moin (or Moyi-Moyi) are well-known Nigerian?",Recipes,No,plausibleqa
trivia_3433,"Suya, Puff Puff, and Moin Moin (or Moyi-Moyi) are well-known Nigerian?",Ingredients,No,plausibleqa
trivia_3433,"Suya, Puff Puff, and Moin Moin (or Moyi-Moyi) are well-known Nigerian?",Desserts,No,plausibleqa
trivia_3433,"Suya, Puff Puff, and Moin Moin (or Moyi-Moyi) are well-known Nigerian?",Beverages,No,plausibleqa
trivia_3433,"Suya, Puff Puff, and Moin Moin (or Moyi-Moyi) are well-known Nigerian?",Festive Items,No,plausibleqa
trivia_3433,"Suya, Puff Puff, and Moin Moin (or Moyi-Moyi) are well-known Nigerian?",Cultural Symbols,No,plausibleqa
webq_677,what did the akkadian empire include?,Assyria,Yes,plausibleqa
webq_677,what did the akkadian empire include?,All of Mesopotamia (Sumer and Akkad),Yes,plausibleqa
webq_677,what did the akkadian empire include?,"Mesopotamia plus parts of the Levant/Syria, Anatolia, and Elam",Yes,plausibleqa
webq_677,what did the akkadian empire include?,Territory stretching from the Persian Gulf to the Mediterranean Sea,Yes,plausibleqa
webq_677,what did the akkadian empire include?,Babylon,No,plausibleqa
webq_677,what did the akkadian empire include?,Sumer,No,plausibleqa
webq_677,what did the akkadian empire include?,Elam,No,plausibleqa
webq_677,what did the akkadian empire include?,Ebla,No,plausibleqa
webq_677,what did the akkadian empire include?,Gutium,No,plausibleqa
webq_677,what did the akkadian empire include?,Mari,No,plausibleqa
webq_677,what did the akkadian empire include?,Ur,No,plausibleqa
webq_677,what did the akkadian empire include?,Lagash,No,plausibleqa
webq_677,what did the akkadian empire include?,Uruk,No,plausibleqa
webq_677,what did the akkadian empire include?,Nippur,No,plausibleqa
trivia_3419,Hewer is an old occupational name for which trade?,Miner,Yes,plausibleqa
trivia_3419,Hewer is an old occupational name for which trade?,woodcutter,Yes,plausibleqa
trivia_3419,Hewer is an old occupational name for which trade?,stonemason,Yes,plausibleqa
trivia_3419,Hewer is an old occupational name for which trade?,coal miner,Yes,plausibleqa
trivia_3419,Hewer is an old occupational name for which trade?,Carpenter,No,plausibleqa
trivia_3419,Hewer is an old occupational name for which trade?,Blacksmith,No,plausibleqa
trivia_3419,Hewer is an old occupational name for which trade?,Quarryman,No,plausibleqa
trivia_3419,Hewer is an old occupational name for which trade?,Sawyer,No,plausibleqa
trivia_3419,Hewer is an old occupational name for which trade?,Logger,No,plausibleqa
trivia_3419,Hewer is an old occupational name for which trade?,Shipwright,No,plausibleqa
trivia_3419,Hewer is an old occupational name for which trade?,Plasterer,No,plausibleqa
trivia_3419,Hewer is an old occupational name for which trade?,Roofer,No,plausibleqa
webq_1271,what drugs lindsay lohan abuse?,Cocaine,Yes,plausibleqa
webq_1271,what drugs lindsay lohan abuse?,Alcohol,Yes,plausibleqa
webq_1271,what drugs lindsay lohan abuse?,Adderall,Yes,plausibleqa
webq_1271,what drugs lindsay lohan abuse?,MDMA/Ecstasy,Yes,plausibleqa
webq_1271,what drugs lindsay lohan abuse?,Marijuana,Yes,plausibleqa
webq_1271,what drugs lindsay lohan abuse?,Methamphetamine,No,plausibleqa
webq_1271,what drugs lindsay lohan abuse?,Heroin,No,plausibleqa
webq_1271,what drugs lindsay lohan abuse?,Oxycodone,No,plausibleqa
webq_1271,what drugs lindsay lohan abuse?,Xanax,No,plausibleqa
webq_1271,what drugs lindsay lohan abuse?,Ecstasy (MDMA),No,plausibleqa
webq_1271,what drugs lindsay lohan abuse?,Vicodin,No,plausibleqa
webq_1271,what drugs lindsay lohan abuse?,Ketamine,No,plausibleqa
webq_1271,what drugs lindsay lohan abuse?,Ambien,No,plausibleqa
trivia_1655,"Steve Jobs, Ronald Wayne and Steve Wozniak founded which company in 1976?", Inc,Yes,plausibleqa
trivia_1655,"Steve Jobs, Ronald Wayne and Steve Wozniak founded which company in 1976?",Apple Computer Company,Yes,plausibleqa
trivia_1655,"Steve Jobs, Ronald Wayne and Steve Wozniak founded which company in 1976?","Apple Computer, Inc.",Yes,plausibleqa
trivia_1655,"Steve Jobs, Ronald Wayne and Steve Wozniak founded which company in 1976?",Apple Inc.,Yes,plausibleqa
trivia_1655,"Steve Jobs, Ronald Wayne and Steve Wozniak founded which company in 1976?",Apple,Yes,plausibleqa
trivia_1655,"Steve Jobs, Ronald Wayne and Steve Wozniak founded which company in 1976?",Apple Computers,No,plausibleqa
trivia_1655,"Steve Jobs, Ronald Wayne and Steve Wozniak founded which company in 1976?",Jobs-Wozniak Electronics,No,plausibleqa
trivia_1655,"Steve Jobs, Ronald Wayne and Steve Wozniak founded which company in 1976?",California Circuit Boards,No,plausibleqa
trivia_1655,"Steve Jobs, Ronald Wayne and Steve Wozniak founded which company in 1976?",Personal Computer Inc.,No,plausibleqa
trivia_1655,"Steve Jobs, Ronald Wayne and Steve Wozniak founded which company in 1976?",Byte-Sized Systems,No,plausibleqa
trivia_1655,"Steve Jobs, Ronald Wayne and Steve Wozniak founded which company in 1976?",Silicon Valley Electronics,No,plausibleqa
trivia_1655,"Steve Jobs, Ronald Wayne and Steve Wozniak founded which company in 1976?",Wozniak-Jobs Innovations,No,plausibleqa
trivia_1655,"Steve Jobs, Ronald Wayne and Steve Wozniak founded which company in 1976?",Electronic Designs Inc.,No,plausibleqa
trivia_1655,"Steve Jobs, Ronald Wayne and Steve Wozniak founded which company in 1976?",Microcomputer Systems,No,plausibleqa
trivia_1655,"Steve Jobs, Ronald Wayne and Steve Wozniak founded which company in 1976?",Technological Innovations Inc.,No,plausibleqa
trivia_10737,What tune do the bells of Big Ben chime?,Four notes from Handel's ?Messiah?,Yes,plausibleqa
trivia_10737,What tune do the bells of Big Ben chime?,Westminster Quarters,Yes,plausibleqa
trivia_10737,What tune do the bells of Big Ben chime?,Westminster Chimes,Yes,plausibleqa
trivia_10737,What tune do the bells of Big Ben chime?,Cambridge Chimes,Yes,plausibleqa
trivia_10737,What tune do the bells of Big Ben chime?,Oranges and Lemons,No,plausibleqa
trivia_10737,What tune do the bells of Big Ben chime?,God Save the Queen,No,plausibleqa
trivia_10737,What tune do the bells of Big Ben chime?,Rule Britannia,No,plausibleqa
trivia_10737,What tune do the bells of Big Ben chime?,The Bluebells of Scotland,No,plausibleqa
trivia_10737,What tune do the bells of Big Ben chime?,Auld Lang Syne,No,plausibleqa
trivia_10737,What tune do the bells of Big Ben chime?,The Skye Boat Song,No,plausibleqa
trivia_10737,What tune do the bells of Big Ben chime?,Greensleeves,No,plausibleqa
trivia_10737,What tune do the bells of Big Ben chime?,The William Tell Overture,No,plausibleqa
trivia_10737,What tune do the bells of Big Ben chime?,Ode to Joy,No,plausibleqa
trivia_5208,"In Scotland, porridge is traditionally made with what?",Oat,Yes,plausibleqa
trivia_5208,"In Scotland, porridge is traditionally made with what?",oatmeal,Yes,plausibleqa
trivia_5208,"In Scotland, porridge is traditionally made with what?",water,Yes,plausibleqa
trivia_5208,"In Scotland, porridge is traditionally made with what?",salt,Yes,plausibleqa
trivia_5208,"In Scotland, porridge is traditionally made with what?",Barley,No,plausibleqa
trivia_5208,"In Scotland, porridge is traditionally made with what?",Rye,No,plausibleqa
trivia_5208,"In Scotland, porridge is traditionally made with what?",Wheat,No,plausibleqa
trivia_5208,"In Scotland, porridge is traditionally made with what?",Buckwheat,No,plausibleqa
trivia_5208,"In Scotland, porridge is traditionally made with what?",Millet,No,plausibleqa
trivia_5208,"In Scotland, porridge is traditionally made with what?",Quinoa,No,plausibleqa
trivia_5208,"In Scotland, porridge is traditionally made with what?",Amaranth,No,plausibleqa
trivia_5208,"In Scotland, porridge is traditionally made with what?",Kamut,No,plausibleqa
trivia_5208,"In Scotland, porridge is traditionally made with what?",Spelt,No,plausibleqa
trivia_5208,"In Scotland, porridge is traditionally made with what?",Triticale,No,plausibleqa
trivia_2984,Give a year in the life of the artist Diego Velazquez.?,1599-1660,Yes,plausibleqa
